item_name,day_0,day_1,day_2,day_3,day_4,day_5,day_6,global_mean,global_std,volatility_cv
(유물)안정된 상태 각인서,0.9704320220142147,0.9726518012575487,1.0173899277130038,1.0168109584593699,1.0215886849920666,1.0160553708539706,0.9835158965596276,21476.279929657074,8111.835055434956,0.3777113672388458
(유물)약자 무시 각인서,0.9810542518698901,0.972032229530824,1.027689926601133,1.108377094625028,1.0222992739091017,0.9477768486742256,0.9384526044431665,218.4873818621938,245.42497350584836,1.123291292220458
(유물)예리한 둔기 각인서,0.989615712867278,0.9950620982014555,1.0180985063919803,1.0011109091692016,0.9988844497695697,1.0034816876694082,0.9935991039562835,139497.90721562676,42641.75951314681,0.3056802812620978
(유물)원한 각인서,0.9941002298652686,0.9965176077257837,1.000925960829924,0.9977619193959243,1.0027561541429455,1.0094841389009426,0.9983223210685201,218432.14355810688,64719.63110451858,0.2962916997941834
(유물)위기 모면 각인서,0.8407804123915463,0.8382548295284131,1.7484340079001375,0.8369700421542653,0.8106724475460171,0.9532616791450287,0.9562800161849792,445.15887194967,1244.7753872881929,2.796249756489023
(유물)저주받은 인형 각인서,0.9923730818599241,0.9874808829281364,1.0040265388442549,1.0001907424926135,1.0057169738834435,1.0101637459233062,0.999858334671837,107524.09309790972,31742.916618081923,0.29521678075607977
(유물)전문의 각인서,0.9608237323705643,0.9697042216966528,1.0972924869212002,1.0192615097726767,0.9800614173198556,0.994369876904273,0.9776529567449384,35041.581667859566,16804.117426480345,0.47954791498162375
(유물)정기 흡수 각인서,0.8934348411109928,1.0267679736383641,1.070215240844591,1.1019794838722892,0.9884631557339999,0.9749812698467621,0.9441580349530005,2014.0283484323459,796.9688236053834,0.3957088410526684
(유물)정밀 단도 각인서,0.8956822338863053,0.9207084161956925,1.1543402051745115,1.0761297711386006,1.0147531124817042,0.9941895780505958,0.9420265709137509,5765.519880890404,5340.956188802534,0.9263615942952395
(유물)중갑 착용 각인서,0.9270542777648891,0.9364201255656996,1.0927631805345808,1.0545137337621044,0.9903874002839742,1.0199167351205523,0.975117973455694,6643.190549109989,3241.891524750411,0.4880021882233588
(유물)질량 증가 각인서,0.9797127694692146,0.988659425948266,1.0266238985682772,1.0068673453080481,1.0002873584144092,1.0074521358447368,0.9902320930793266,77320.80273598059,22179.258782256158,0.28684723900228243
(유물)최대 마나 증가 각인서,0.8705824860275752,0.9354512914078401,1.1732017279595004,1.0864136786993153,0.9895067360938954,1.0046125165157838,0.9325234186080377,1106.7603012395916,1052.7777617416473,0.951224723693574
(유물)추진력 각인서,0.8867629978012943,0.9701481064251612,1.3161862522320213,1.0898193465406523,0.9201628495249484,0.9247505856137564,0.8851359392189827,483.92234010870044,566.4662935760673,1.1705727275348055
(유물)타격의 대가 각인서,0.9740832858800861,0.9753993418457558,1.0667553061773487,0.9935964399130822,0.9995882482067293,1.0008443822704136,0.9880782327459194,70185.579971368,23594.093896527786,0.3361672569515408
(유물)탈출의 명수 각인서,0.9159106871660827,1.0549900515388106,1.1727669729048333,1.0804011396723547,0.9642752423482515,0.9350639735045762,0.8770860705352092,101.88679399514024,76.16013093414877,0.7474975700754842
(유물)폭발물 전문가 각인서,0.9048240940916445,0.9587139487947943,0.9890676501092424,1.003601794599449,1.016541004770075,1.1182399136038033,1.009122663050557,627.0103275895433,715.368211716241,1.1409193441300685
(희귀)질서의 젬 : 견고,0.9305680488946773,0.8199265648373473,0.8971933943044194,1.0014206466114506,1.1678772160874522,1.116605309929754,1.07123672214843,5165.029440304838,6424.43373383182,1.2438329361105542
(희귀)질서의 젬 : 불변,0.9179189616941903,0.739955325379774,1.027374926862429,1.1906141566658022,1.137289281095179,1.0366165651781083,0.9398503505755532,2448.2300754836915,3451.4873257194386,1.4097887940689298
(희귀)질서의 젬 : 안정,0.9687250117934727,0.8927009678897975,0.9248424924757508,0.9946322384403979,1.0899879038789653,1.0902855061739372,1.0426604159707196,14234.022278167686,12058.09122623575,0.8471316814454194
(희귀)혼돈의 젬 : 붕괴,0.8617190280808883,0.7745283042183997,1.4758735512199888,1.0378304482798886,0.9866472047810368,0.9519734032274919,0.8869659649780257,1570.7462604255552,2505.381018679777,1.595025932451372
(희귀)혼돈의 젬 : 왜곡,0.9088225819057397,0.8490568447887282,1.1533302162495036,0.9954027064403866,1.0977216683102313,1.0413346341301064,0.9472488280472137,1508.9017391395162,1765.7687544463156,1.170234421926827
(희귀)혼돈의 젬 : 침식,0.9280461516824157,0.829393168139605,0.9464906008082566,1.0721589622980228,1.1007080641538713,1.0940396534106154,1.0282753250735803,5432.926030797165,3945.0636262911626,0.7261397640844208
3T 보석 10레벨 멸화,0.9968532807817453,0.9860267387090351,0.9884292280606649,0.9995672181732758,1.0090725201361073,1.013163213254553,1.0068640001663471,349042.6245701276,93565.0283495886,0.2680618977834613
3T 보석 10레벨 홍염,0.9953628948103732,0.9875263993708826,0.990558059380674,0.9959806826581292,1.0077625322352177,1.0119825956723518,1.0108288366147522,237943.93563416437,45666.30569965593,0.1919204436874881
4T 보석 10레벨 겁화,1.0008651997030498,0.9913062756083535,0.9900211354897748,0.9895330931518412,1.0077916926831154,1.0119896674271034,1.008991613286966,2805309.231167578,539179.3720599037,0.1921996213713294
4T 보석 10레벨 작열,0.9983507091977061,0.9946092314964192,0.9916658842991012,0.9984283856617684,1.002858374170632,1.0088387706123263,1.005505509500041,1966521.483747332,373565.8969183365,0.18996278454404827
각성 물약,1.0017155168398588,0.9904952434713233,0.9938968507186277,0.9957329373710438,0.9992862343688351,1.008379221721926,1.0105737363540075,35.3356676235456,10.198357299497973,0.28861368654889624
경이로운 명예의 돌파석,1.0039680593689222,0.9858960141760897,0.9852271539077058,1.0042330080931845,1.0086636539012181,1.0137449702209458,0.9981906612360347,24.1365191395473,19.302976231663287,0.7997415087097488
고급 회복약,0.9939308811641294,0.9720006024300217,0.9941611139570473,1.0127221724187974,1.0107475366380818,1.0119235623858842,1.0046755929041271,13.378909431787193,4.871558573675668,0.36412224766999646
들꽃,0.9846055786987643,0.9801739433089397,0.9976820799882499,1.0220203259366232,1.0203643201272279,1.0057313402437091,0.9892128116334561,77.71227939401494,32.35238670571658,0.4163098413531829
명예의 파편 주머니(대),0.9780735665017061,0.9793235271821129,1.0071781020090036,1.000255737802725,1.0283720373399667,1.0134174227556965,0.992937761558466,546.2331552368618,265.74974777018207,0.4865133967471192
명예의 파편 주머니(소),0.9847675520769403,0.9904106696677808,0.9961286750026924,0.9982144021546625,1.0273698038860248,1.013994735208099,0.9894087593965514,188.65446447411924,78.19752796503423,0.4145013381104577
명예의 파편 주머니(중),0.9589447254247373,0.9785701087277924,1.0255592237850386,1.004685431367349,1.0288754447016006,1.0175994583005368,0.9853390021022225,380.5651924464259,228.47736971860945,0.6003632866418107
모닥불,0.6451476939148068,0.760869880115053,1.4887466727325434,1.3482832663690327,0.6977128821918515,1.1330758025949819,0.9214216351834326,13.160757948917432,65.31303639216736,4.962710859486617
목재,0.9931011805660768,0.9850414006441859,0.9932692492332509,1.0070444655828898,1.0147137232629364,1.0086591653872783,0.998053411580499,70.36814643153754,18.032484308961806,0.25625919145825365
보호 물약,0.6873043198154181,1.7937298151896768,0.7575560145981798,1.0582878573554055,0.7743718004969944,1.0168239996398887,0.916736534254488,8.668239240541991,31.517400192928996,3.635963350609868
부식 폭탄,0.9692517091193389,0.9676350472406059,0.9703145817866993,1.0528496216624916,1.0355286336557759,1.018640828070447,0.9857912496214699,25.900662688733693,15.930905077331017,0.6150771224962003
빛나는 성스러운 폭탄,0.990486282103998,0.9951673034270624,0.9849871963341348,0.9831630651524843,0.9777234070025508,1.038752668109411,1.029979049537172,56.51294097967295,41.93729687103811,0.7420830723731484
수면 폭탄,0.977575014739083,0.9543798462917084,0.9952685671563314,1.012277385149244,1.003082275298012,1.0220358906120128,1.0352236705253228,20.558062680727396,10.315372424075624,0.5017677290061965
시간 정지 물약,0.9932270079836908,0.9819603077138486,0.9913777992735094,1.0010154285115855,1.0011450952970127,1.01478102725877,1.0164933339615834,26.167362972843566,9.974609140909882,0.381185110294129
